CATAID,Z,nQ,Z_TONRY,logmstar,dellogmstar,logage,dellogage,metal,delmetal,gminusi,delgminusi,CATAID.1,X,Y,Z.1,d,GroupID,BranchID,FilID,CATAID.2,X.1,Y.1,Z.2,TendrilID
239948,0.19056,4,0.191455,10.7872,0.105159,9.76658,0.200461,0.010303,0.00694702,0.828531,0.0398654,239948.0,-21.610759523312,551.771036176593,14.4768509489518,0.969795,304704.0,1500230001.0,150023.0,,,,,
239950,0.12044,4,0.121281,10.1967,0.118144,9.76048,0.22509,0.0109317,0.00746019,0.818191,0.0455775,239950.0,-14.1513665572843,354.643739271464,9.72775772473479,0.344381,304705.0,1501740001.0,150174.0,,,,,
239952,0.21155,4,0.21246,10.4642,0.104143,9.75051,0.201734,0.0102017,0.00685951,0.722762,0.0407218,239952.0,-24.3480605108047,609.517170474124,17.3862878314061,3.60622,0.0,1500880002.0,150088.0,,,,,
239953,0.12068,5,0.121522,10.6992,0.113642,9.76292,0.217347,0.0118856,0.00699219,0.725795,0.0373148,239953.0,-14.1954668027387,355.328609314189,9.71793329700749,0.342774,304705.0,1501740001.0,150174.0,,,,,
239954,0.20029,4,0.201193,10.5357,0.106087,9.82549,0.163943,0.00716274,0.00579386,1.04681,0.0540122,239954.0,-22.1922194028508,578.635728062371,15.9591703169882,1.93189,0.0,1500900001.0,150090.0,,,,,
239964,0.20041,4,0.201312,10.5634,0.106991,9.76979,0.200721,0.0124795,0.0076341,0.920798,0.0470685,239964.0,-23.2435428911226,578.950133680995,14.876983972807,2.67766,0.0,1500900001.0,150090.0,,,,,
239970,0.12068,5,0.121519,10.7633,0.0995785,9.85225,0.1719,0.0133667,0.0101395,1.30086,0.0513828,239970.0,-15.1293091168801,355.278646436101,9.83210975573719,0.942807,304706.0,1501740001.0,150174.0,,,,,
239971,0.12134,4,0.122179,10.3079,0.104399,9.8267,0.186891,0.0116235,0.00790449,1.03694,0.0467981,239971.0,-15.2162260585749,357.160580544567,9.91496188772212,0.943217,304706.0,1501740001.0,150174.0,,,,,
239993,0.2116,4,0.212507,10.2646,0.111983,9.76425,0.20327,0.0126351,0.00808505,0.913486,0.0590701,239993.0,-26.0355139069356,609.578449894284,17.3087880033961,2.98797,0.0,1500880002.0,150088.0,,,,,
240004,0.191,4,0.191888,10.6898,0.100645,9.81538,0.17495,0.0118201,0.00807745,1.11042,0.05095,240004.0,-25.0644237474089,552.814752461446,14.8807677465871,1.20308,0.0,1500230003.0,150023.0,,,,,
240006,0.19053,4,0.19142,9.83081,0.131091,9.5773,0.250028,0.00686357,0.00654985,0.439554,0.0521801,240006.0,-23.9839138634902,551.548332509257,15.4685450199351,2.64793,0.0,1500230003.0,150023.0,,,,,
240019,0.19101,4,0.191896,10.097,0.132184,9.67806,0.259922,0.0168543,0.0094107,0.782379,0.0564494,240019.0,-26.331518664934,552.772146331089,15.0294466389533,0.258974,304709.0,1500230003.0,150023.0,,,,,
240020,0.08392,5,0.0847255,10.4263,0.116926,9.80853,0.212376,0.0138351,0.00903111,1.07602,0.0409997,240020.0,-11.9592694937286,249.486827180369,7.03640983010642,1.82015,0.0,1500990002.0,150099.0,,,,,
240022,0.08431,5,0.0851158,10.7963,0.118515,9.81666,0.203675,0.010469,0.00881759,1.10217,0.0456694,240022.0,-12.1764010318009,250.630101696904,6.26408337271718,0.493678,302003.0,1500990002.0,150099.0,,,,,
240029,0.19113,4,0.192016,10.169,0.116553,9.71374,0.218953,0.00634517,0.00602562,0.592958,0.0491381,240029.0,-26.2276409676805,553.106028158203,15.1967153919554,0.166485,304709.0,1500230003.0,150023.0,,,,,
240031,0.18374,4,0.184619,10.7506,0.101292,9.83748,0.161345,0.00820277,0.0063362,1.07365,0.0490361,240031.0,-25.7241050587487,532.608976401362,14.6698613824029,2.45733,0.0,1500840001.0,150084.0,,,,,
240045,0.15063,4,0.151484,10.2939,0.103706,9.84426,0.168205,0.00703189,0.00600369,0.894551,0.0495125,240045.0,-21.796150514168,440.051974676304,11.2433197715038,2.55684,0.0,1500930002.0,150093.0,,,,,
240049,0.08492,5,0.0857245,10.2939,0.112266,9.82124,0.202214,0.015531,0.00803679,0.932261,0.0388797,240049.0,-12.6294189889829,252.367121389323,6.56996143128671,1.34833,304712.0,1500990002.0,150099.0,,,,,
240052,0.15038,4,0.151233,10.7116,0.100129,9.83531,0.174076,0.0105263,0.0079299,1.18273,0.0498393,240052.0,-22.162268811915,439.318040526493,11.4871703873309,1.78369,300107.0,1500930002.0,150093.0,,,,,
240053,0.14927,4,0.150122,10.5745,0.0988706,9.83638,0.172958,0.0119396,0.00802545,1.14431,0.0494689,240053.0,-22.038060130996,436.182816940406,11.6548861782819,1.35883,300107.0,1500930002.0,150093.0,,,,,
240054,0.14966,4,0.150512,10.7569,0.10349,9.83669,0.175012,0.0105786,0.00815039,1.25129,0.0531832,240054.0,-22.0889185814998,437.288290820837,11.4414551239064,0.285398,300107.0,1500930002.0,150093.0,,,,,
240055,0.14965,5,0.150502,11.439,0.103449,9.82075,0.176186,0.0147302,0.00782852,1.19472,0.048052,240055.0,-22.1006874612053,437.255716237718,11.5709772740889,0.282059,300107.0,1500930002.0,150093.0,,,,,
240056,0.14884,4,0.149691,10.7121,0.128857,9.76453,0.227026,0.0171797,0.0111371,1.25215,0.0693826,240056.0,-22.0150347535239,434.971802159953,11.5128925669088,2.5683,300107.0,1500930002.0,150093.0,,,,,
240060,0.15014,4,0.150992,10.4505,0.104058,9.81701,0.186783,0.0101228,0.00759585,1.13743,0.0489577,240060.0,-22.1921711543098,438.636945704999,11.528087365555,1.10349,300107.0,1500930002.0,150093.0,,,,,
240061,0.14923,4,0.150081,10.5061,0.0998511,9.83183,0.169898,0.013182,0.00787286,1.14744,0.0498632,240061.0,-22.136053542104,436.060501574391,11.7744414588197,1.48992,300107.0,1500930002.0,150093.0,,,,,
240062,0.14988,4,0.150732,10.5593,0.102883,9.83101,0.177427,0.0100067,0.00756887,1.10198,0.0491691,240062.0,-22.2752223322794,437.892370638655,11.7027016238526,0.408905,300107.0,1500930002.0,150093.0,,,,,
240068,0.18239,4,0.183267,10.5723,0.104398,9.80772,0.186184,0.0157375,0.00944714,1.10444,0.0500502,240068.0,-26.3950217729062,528.828247273575,14.0983413554113,0.236365,304713.0,1500840001.0,150084.0,,,,,
240069,0.18256,4,0.183437,9.823,0.11506,9.5348,0.250871,0.0111061,0.00710518,0.493748,0.0470687,240069.0,-26.4177921739348,529.300711435098,14.0921189047225,0.237062,304713.0,1500840001.0,150084.0,,,,,
240072,0.15003,4,0.150882,10.5246,0.0991443,9.85315,0.162331,0.0105126,0.00804585,1.27318,0.058527,240072.0,-22.1143377282066,438.316024292292,12.0391012822121,0.904767,300107.0,1500930002.0,150093.0,,,,,
240073,0.13704,4,0.137882,9.98234,0.117024,9.74871,0.223976,0.0130737,0.00735613,0.73504,0.0445243,240073.0,-20.3824992783007,401.612665055341,11.3234218453593,3.63218,0.0,1500040012.0,150004.0,,,,,
240077,0.15031,4,0.151162,10.4569,0.0990904,9.85224,0.159086,0.0141021,0.00842975,1.18703,0.0598053,240077.0,-22.5080737953729,439.099343365103,11.5173061736899,1.6119,300107.0,1500930002.0,150093.0,,,,,
240089,0.07842,5,0.0792162,10.1833,0.12603,9.71287,0.261821,0.00674859,0.00608852,0.760268,0.0406579,240089.0,-12.3691907517889,233.460547466362,6.57296393657337,2.1526,0.0,1501020002.0,150102.0,,,,,
240096,0.18165,4,0.182523,10.2709,0.106004,9.79281,0.188936,0.00802726,0.00642665,0.764155,0.048976,240096.0,-27.536620587982,526.692746365839,14.3974642261455,1.63787,0.0,1500840001.0,150084.0,,,,,
240110,0.18196,4,0.182831,10.5287,0.10431,9.79053,0.192129,0.0086181,0.00672547,0.882621,0.0442492,240110.0,-28.9462092119531,527.492232198392,13.6894544090828,1.64639,302006.0,1500840001.0,150084.0,,,,,
240111,0.18132,5,0.18219,11.4515,0.0899359,9.83591,0.151958,0.0129825,0.00722167,1.16517,0.0458772,240111.0,-28.8798974698104,525.704410661815,13.9696589371019,0.16754,302006.0,1500840001.0,150084.0,,,,,
240113,0.11841,4,0.119233,9.97973,0.118093,9.69577,0.238252,0.0111685,0.00712661,0.620281,0.0413279,240113.0,-19.3302591964959,348.545515558436,9.43197133374527,0.501312,304718.0,1501980001.0,150198.0,,,,,
240116,0.14961,4,0.150456,10.5767,0.101504,9.84308,0.169635,0.00918217,0.00725897,1.13252,0.0503846,240116.0,-24.4379127212783,437.016587318838,11.0168092738631,2.44599,0.0,1500930002.0,150093.0,,,,,
240117,0.11806,4,0.118882,10.2508,0.114323,9.81867,0.194906,0.0068586,0.00656073,0.934965,0.0480585,240117.0,-19.4648090350784,347.534805954897,9.38101590136903,0.53684,304718.0,1501980001.0,150198.0,,,,,
240122,0.18138,4,0.18225,10.502,0.106248,9.77568,0.199058,0.0107675,0.00718112,0.863065,0.0433293,240122.0,-28.8538241323352,525.878950183369,13.770882086194,0.206386,302006.0,1500840001.0,150084.0,,,,,
240128,0.18178,4,0.182649,10.3188,0.122059,9.743,0.228121,0.0153578,0.00910734,1.04393,0.0563125,240128.0,-29.7267450908644,526.933523933143,14.0099953949085,3.65038,302007.0,1500840002.0,150084.0,,,,,
240134,0.18052,4,0.181386,10.7095,0.108848,9.80233,0.1865,0.010491,0.00772499,1.04749,0.047465,240134.0,-30.2955291227395,523.39189802114,13.7244420677804,1.14723,300281.0,1500840001.0,150084.0,,,,,
240137,0.18143,4,0.182296,10.8277,0.0895818,9.85466,0.150497,0.0143222,0.00837185,1.28453,0.0563615,240137.0,-30.7001122403256,525.898686198944,13.9089248095602,1.42246,300281.0,1500840001.0,150084.0,,,,,
240138,0.18036,5,0.181226,11.2453,0.100564,9.8198,0.171248,0.0119981,0.00781777,1.12809,0.0483142,240138.0,-30.5529063797873,522.928551829888,13.7309543481452,1.55861,300281.0,1500840001.0,150084.0,,,,,
240139,0.18101,4,0.181876,10.7493,0.0998871,9.83973,0.161442,0.00901514,0.00681112,1.09483,0.0526056,240139.0,-30.8223664151091,524.727433950044,13.6199705251061,0.33796,300281.0,1500840001.0,150084.0,,,,,
240141,0.18047,4,0.181338,10.6196,0.101033,9.83594,0.161937,0.00988152,0.00713027,1.14258,0.0523543,240141.0,-29.6269334167391,523.293966230563,13.747397065092,3.06253e-06,302007.0,1500840002.0,150084.0,,,,,
240145,0.18092,4,0.181786,10.6099,0.102388,9.81964,0.176769,0.0108923,0.00778389,1.11857,0.052306,240145.0,-30.5936972056962,524.483175427654,13.9127413169023,0.149582,300281.0,1500840001.0,150084.0,,,,,
240151,0.11867,4,0.119492,10.0594,0.11508,9.77253,0.2155,0.00875147,0.00684517,0.741559,0.0471569,240151.0,-19.8246590206633,349.257855063445,9.46228812962159,1.32106,0.0,1501980001.0,150198.0,,,,,
240165,0.17983,4,0.180693,10.6472,0.0967158,9.85093,0.153303,0.00847881,0.00637993,1.09779,0.0503706,240165.0,-31.6030926368989,521.39841472493,13.0682678733623,2.82127,0.0,1500840002.0,150084.0,,,,,
240168,0.11895,4,0.119767,10.0744,0.120696,9.73804,0.237753,0.00810412,0.00670784,0.740094,0.0461386,240168.0,-21.4570028768118,349.952245603024,9.37477295815583,2.87763,0.0,1501980001.0,150198.0,,,,,
240170,0.18057,4,0.181435,10.634,0.0964028,9.86694,0.143069,0.00605194,0.00476021,1.07521,0.0516237,240170.0,-31.121868919273,523.471927621545,13.9336706655436,1.13093,0.0,1500840001.0,150084.0,,,,,
240179,0.1808,4,0.181665,10.2897,0.10753,9.79728,0.189748,0.00610036,0.00565254,0.771958,0.0490921,240179.0,-31.0970456899774,524.104126745482,14.3235101479655,0.808774,0.0,1500840001.0,150084.0,,,,,
240227,0.03378,5,0.0345312,10.1363,0.119047,9.79954,0.224729,0.00953465,0.00657677,0.782222,0.0361782,240227.0,-6.72603126948681,102.593862090197,2.5280507136846,1.17037,0.0,1501050001.0,150105.0,,,,,
240311,0.1756,4,0.17644,10.4035,0.107797,9.81518,0.177208,0.00878512,0.00688762,0.953078,0.053873,240311.0,-39.3611925907757,508.968627498596,13.9064911323247,1.70927,0.0,1500150001.0,150015.0,,,,,
240342,0.17566,4,0.176498,10.8924,0.103411,9.82039,0.172429,0.0114038,0.00775469,1.11967,0.0507656,240342.0,-40.5115297660681,509.076222914135,12.5299476422297,0.405531,300408.0,1500150001.0,150015.0,,,,,
240349,0.1754,5,0.176238,11.3233,0.094102,9.83457,0.157785,0.0125506,0.00734298,1.16792,0.0481633,240349.0,-40.2733790401533,508.369625285034,12.4905666872536,0.361998,300408.0,1500150001.0,150015.0,,,,,
240353,0.17526,4,0.176099,10.1538,0.104587,9.80958,0.18442,0.00921143,0.00700053,0.877079,0.0523349,240353.0,-40.0421805382503,507.999696901756,12.4027654680707,0.781494,300408.0,1500150001.0,150015.0,,,,,
240356,0.17576,4,0.176599,10.2266,0.112279,9.7256,0.219405,0.00924207,0.00680529,0.645634,0.0449128,240356.0,-40.4137501429464,509.368312106235,12.388793073398,0.657031,300408.0,1500150001.0,150015.0,,,,,
240360,0.16841,4,0.169243,10.6753,0.096603,9.83989,0.163284,0.0114911,0.00773459,1.12575,0.0508505,240360.0,-38.9215906214711,488.887288365157,12.2161536047741,3.60193,0.0,1500180003.0,150018.0,,,,,
240388,0.17536,4,0.176197,10.3309,0.106912,9.80562,0.185311,0.0133844,0.00887387,1.0192,0.0525548,240388.0,-41.1025929007867,508.193948531435,12.168138977392,1.01908,0.0,1500150001.0,150015.0,,,,,
240400,0.17704,4,0.177873,10.329,0.106991,9.80014,0.191069,0.00838805,0.00677867,0.89156,0.0459286,240400.0,-43.4425779456891,512.63834616644,14.0850958637944,0.845744,302012.0,1500150001.0,150015.0,,,,,
240402,0.17587,4,0.176702,10.7641,0.103437,9.80406,0.187454,0.0106958,0.00772764,1.05429,0.0459659,240402.0,-43.2942750879429,509.413653048248,12.6743410948973,0.978039,0.0,1500150001.0,150015.0,,,,,
240403,0.11253,5,0.113317,10.2891,0.114119,9.7862,0.210752,0.00592426,0.00558778,0.767145,0.0443624,240403.0,-28.2520899198847,330.980369863855,7.99170136208196,0.157403,302014.0,1500850001.0,150085.0,,,,,
240408,0.17532,4,0.176152,10.4303,0.0975411,9.82813,0.169721,0.00958271,0.00712414,0.969547,0.0478292,240408.0,-43.007072779817,507.906921258084,12.3777094950939,1.92221,0.0,1500150001.0,150015.0,,,,,
240421,0.2114,5,0.212254,11.3122,0.095476,9.81853,0.164701,0.0105308,0.00743924,1.02653,0.0456379,240421.0,-52.98654495961,607.172626699353,15.9162857505675,1.83101,0.0,1500030003.0,150003.0,,,,,
240424,0.1761,4,0.176931,11.6541,0.113488,9.89642,0.123556,0.00311791,0.00462612,1.57904,0.0612842,240424.0,-43.8568376248168,510.00510528332,12.7254955865461,1.31844,0.0,1500150001.0,150015.0,,,,,
240429,0.11285,5,0.113636,11.137,0.101171,9.84608,0.172967,0.0108616,0.00829742,1.16356,0.0485081,240429.0,-28.616344401571,331.859645440589,8.28358873776091,0.845862,300992.0,1500850001.0,150085.0,,,,,
240430,0.11455,4,0.115337,10.0153,0.12429,9.63451,0.261614,0.0121746,0.00728549,0.598124,0.0421055,240430.0,-29.034437948197,336.711228426182,8.42341534405651,4.02572,300992.0,1500850001.0,150085.0,,,,,
240431,0.11243,5,0.113216,10.6682,0.125086,9.7407,0.242208,0.011227,0.00754128,0.975155,0.0392202,240431.0,-28.5883168417423,330.661083425067,7.95405853559938,0.468819,304741.0,1500850001.0,150085.0,,,,,
240436,0.1724,4,0.173228,10.3476,0.121758,9.68351,0.248397,0.0128374,0.00727685,0.700536,0.0416196,240436.0,-43.3539396160723,499.688409652793,12.3408031312193,2.96734,0.0,1501590001.0,150159.0,,,,,
240437,0.21095,4,0.211805,10.3318,0.0977944,9.79509,0.178267,0.0104951,0.00708193,0.780837,0.0459913,240437.0,-52.6726039677418,605.991344830759,14.7631279121494,2.66198,304743.0,1500030003.0,150003.0,,,,,
240449,0.04421,5,0.0449456,10.2117,0.129007,9.70462,0.265431,0.0103331,0.00681751,0.665659,0.0372212,240449.0,-11.740040754524,133.037776932102,3.22547168395001,3.83661,304745.0,1500260001.0,150026.0,,,,,
240455,0.12006,4,0.120847,10.4543,0.105338,9.84514,0.173582,0.00928747,0.00737941,1.09694,0.0481587,240455.0,-31.8252806800947,352.284462888237,8.37710774381326,2.44269,0.0,1500830001.0,150083.0,,,,,
240466,0.16808,4,0.1689,9.77588,0.117627,9.62403,0.228724,0.00879621,0.00639789,0.503629,0.0518205,240466.0,-43.9000508071989,487.47638980361,13.2269075836226,0.367671,304747.0,1501610001.0,150161.0,,,,,
240486,0.19601,4,0.196846,10.1037,0.123106,9.69548,0.244643,0.0151076,0.00766707,0.790617,0.0461892,240486.0,-52.693297156497,564.652333382049,14.4416195544282,1.70799,0.0,1500700001.0,150070.0,,,,,
240505,0.14963,4,0.150432,10.5984,0.110638,9.82156,0.184359,0.00909596,0.00712789,1.0794,0.0476,240505.0,-41.634152433189,435.657691389177,10.5137699588146,4.11257,0.0,1500140003.0,150014.0,,,,,
240511,0.19647,4,0.197304,10.5854,0.104808,9.8127,0.173558,0.00530171,0.00541148,0.888071,0.0486311,240511.0,-54.1495869816596,565.808810660875,13.4776349566562,0.793792,304750.0,1500700001.0,150070.0,,,,,
240512,0.1959,4,0.196734,10.9272,0.102336,9.79252,0.18855,0.0120225,0.00865506,1.1959,0.0471655,240512.0,-54.0294130592293,564.235905594212,13.5335737262295,0.787738,304750.0,1500700001.0,150070.0,,,,,
240523,0.09798,5,0.0987427,10.4955,0.122946,9.78996,0.215238,0.0117146,0.00940749,1.08553,0.0460105,240523.0,-28.3194137719753,288.91626657085,7.45443133438692,1.74175,0.0,1502160001.0,150216.0,,,,,
240526,0.19456,4,0.195392,10.2917,0.103284,9.81834,0.170364,0.0105683,0.00759525,1.05148,0.0596064,240526.0,-54.1347271460413,560.491186531256,13.9108251660275,2.83097,0.0,1500700001.0,150070.0,,,,,
240528,0.19681,4,0.197643,9.96887,0.11411,9.73529,0.215551,0.0109755,0.00734678,0.693266,0.0531974,240528.0,-54.8832374616376,566.671435726781,13.7514960207212,1.83682,0.0,1500700001.0,150070.0,,,,,
240584,0.14587,4,0.14666,10.5933,0.0974994,9.85372,0.160975,0.0104954,0.00756974,1.18392,0.0523773,240584.0,-44.11528166927,424.718365604693,10.2025440301987,3.34093,0.0,1500140002.0,150014.0,,,,,
240600,0.14558,4,0.146369,10.3268,0.107548,9.82535,0.183675,0.00757206,0.00654252,0.949888,0.0479619,240600.0,-44.2177095083017,423.889740906887,9.901259505613,3.93799,0.0,1500140002.0,150014.0,,,,,
240603,0.14913,5,0.149921,10.9878,0.104323,9.83176,0.174838,0.00972833,0.00718189,1.07967,0.0462611,240603.0,-45.3334494604085,433.833006292774,10.805921569241,1.34496,300409.0,1500140003.0,150014.0,,,,,
240604,0.15025,4,0.151041,10.6262,0.100498,9.83675,0.17034,0.0111549,0.00771704,1.12445,0.0489285,240604.0,-45.7057201840501,436.963499482457,11.1211327126336,1.85166,300409.0,1500140003.0,150014.0,,,,,
240605,0.14598,4,0.146768,10.3344,0.106488,9.8064,0.193426,0.00985343,0.00725906,0.963422,0.0459791,240605.0,-44.5821113512487,424.965455584288,10.7253479615297,3.55716,304759.0,1500140002.0,150014.0,,,,,
240606,0.14976,5,0.150551,11.0646,0.102586,9.82953,0.17642,0.0114292,0.0081655,1.17456,0.0498054,240606.0,-45.7412028137766,435.573941102489,10.9080753498919,0.451034,300409.0,1500140003.0,150014.0,,,,,
240607,0.14878,4,0.14957,11.0644,0.0934896,9.85395,0.159,0.0128382,0.00807992,1.22513,0.0514201,240607.0,-45.4729322746969,432.822677493013,10.8196526160617,2.31472,300409.0,1500140003.0,150014.0,,,,,
240629,0.14213,4,0.142916,9.95882,0.118771,9.70796,0.233825,0.00937533,0.00688922,0.632629,0.0466317,240629.0,-43.3139437314393,414.162920632457,10.1292924640123,3.58735,0.0,1500760002.0,150076.0,,,,,
249485,0.18004,4,0.181075,10.6739,0.109744,9.7767,0.203933,0.0160871,0.00823185,0.96963,0.0429608,249485.0,53.4807711533893,520.469587152391,19.7521910231872,0.487207,304761.0,1500080001.0,150008.0,,,,,
249486,0.17969,4,0.180725,10.0884,0.113537,9.72145,0.222613,0.0117337,0.00729383,0.667103,0.0456465,249486.0,53.3666391276241,519.502110389143,19.7246430188345,0.487522,304761.0,1500080001.0,150008.0,,,,,
249489,0.18115,4,0.182185,10.5678,0.112062,9.81574,0.179851,0.006942,0.00608888,0.980864,0.0497463,249489.0,53.0688362438834,523.586860391207,20.4670332090298,0.375544,304762.0,1500080001.0,150008.0,,,,,
249499,0.16633,4,0.167352,10.0616,0.11682,9.68064,0.230299,0.00808557,0.00646732,0.572578,0.0453941,249499.0,48.5534430227816,482.544535977799,17.477533475273,3.68665,0.0,1500020012.0,150002.0,,,,,
249520,0.17671,4,0.17774,10.0664,0.114932,9.70776,0.225873,0.014381,0.00708649,0.653154,0.0410595,249520.0,50.9791954742222,511.397087791855,19.3999945988153,2.90482,0.0,1500080006.0,150008.0,,,,,
249526,0.16609,4,0.16711,10.1311,0.123933,9.66152,0.25881,0.00858795,0.00670421,0.640641,0.0458434,249526.0,47.9386441984445,481.921924503987,17.6100874997046,3.62901,0.0,1500020012.0,150002.0,,,,,
249565,0.17651,4,0.177535,10.8719,0.0957452,9.84396,0.15935,0.00956929,0.00721041,1.09325,0.0481762,249565.0,48.3848426988007,511.122801350995,18.1274558969131,0.522813,300608.0,1500080006.0,150008.0,,,,,
249566,0.17637,5,0.177395,11.2151,0.0987499,9.83318,0.161541,0.0117658,0.00766075,1.18686,0.0514785,249566.0,48.3144769698791,510.724804954914,18.4590942002377,4.10975e-06,300608.0,1500080006.0,150008.0,,,,,
249567,0.1766,4,0.177625,11.0211,0.096104,9.83749,0.158239,0.0113534,0.0074404,1.15572,0.0495963,249567.0,48.3578557671827,511.372319367767,18.2628552944726,0.677983,300608.0,1500080006.0,150008.0,,,,,
249568,0.17569,4,0.176713,10.5831,0.103224,9.81385,0.175073,0.0119995,0.00795334,1.0942,0.0482797,249568.0,47.795971705058,508.85509573961,18.7356681185692,1.95989,0.0,1500080006.0,150008.0,,,,,
249569,0.16747,4,0.168486,10.8814,0.0935707,9.8335,0.158329,0.0138183,0.00764502,1.16259,0.0477278,249569.0,45.6490159133228,486.020782725184,17.4023624479453,1.44267,300994.0,1500020012.0,150002.0,,,,,
249570,0.16615,5,0.167165,11.122,0.0989053,9.84479,0.16049,0.0088424,0.00658204,1.08175,0.0459906,249570.0,45.2752581784412,482.344063173723,17.3092913717017,2.25467,300994.0,1500020012.0,150002.0,,,,,
249576,0.16693,4,0.167945,10.0742,0.121961,9.72372,0.235869,0.0218942,0.0137261,0.684862,0.0442348,249576.0,44.9256813149578,484.565254634252,17.4069602203234,0.449083,304769.0,1500020001.0,150002.0,,,,,
